GeneID	GSM8179760	GSM8179762	GSM8179763	GSM8179764	GSM8179766	GSM8179767	GSM8179768	GSM8179769	GSM8179770	GSM8179772	GSM8179774	GSM8179775	GSM8179778
100874088	0	0	0	0	0	0	0	0	0	0	0	0	0
5422	135	125	47	53	102	33	40	43	50	98	49	145	46
677773	0	0	0	0	0	0	0	0	0	0	0	0	0
170302	0	0	0	0	0	0	0	0	0	0	0	0	0
107985652	0	0	0	0	0	0	0	0	0	0	0	0	0
107985707	0	0	0	0	0	0	0	0	0	0	0	0	0
286514	0	0	0	0	0	0	0	0	0	0	0	0	0
158809	0	0	0	0	0	0	0	0	0	0	0	0	0
347541	0	0	0	0	0	0	0	0	0	0	0	0	0
139538	0	0	0	0	0	0	0	0	0	0	0	0	0
105373150	0	0	0	0	0	0	0	0	0	0	0	0	0
139420	0	0	0	0	0	0	0	0	0	0	0	0	0
347442	0	0	0	0	0	0	0	0	0	0	0	0	0
139422	0	0	0	0	0	0	0	0	0	0	0	0	0
139425	0	0	0	0	0	0	0	0	0	0	0	0	0
105373151	0	0	0	0	0	0	0	0	0	0	0	0	0
105373152	0	0	0	0	0	0	0	0	0	0	0	0	0
102465140	0	0	0	0	0	0	0	0	0	0	0	0	0
11141	0	0	0	0	0	0	0	0	0	0	0	0	0
100847047	0	0	0	0	0	0	0	0	0	0	0	0	0
107985632	0	0	0	0	0	0	0	0	0	0	0	0	0
4113	0	0	0	0	0	0	0	0	0	0	0	0	0
4114	0	0	0	0	0	0	0	0	0	0	0	0	0
4115	0	0	0	0	0	0	0	0	0	0	0	0	0
4112	0	0	0	0	0	0	0	0	0	0	0	0	0
190	0	0	0	0	0	0	0	0	0	0	0	0	0
80231	465	484	284	390	363	137	330	338	309	317	338	405	278
2710	494	580	478	562	536	112	270	598	571	548	539	399	282
257397	446	346	225	244	289	104	256	204	275	312	298	494	342
727682	2	1	1	1	1	0	2	2	0	0	1	3	3
53940	0	0	0	0	0	0	0	0	0	0	0	0	0
1756	8	5	4	4	5	1	6	1	1	2	0	20	4
100500915	0	0	0	0	0	0	0	0	0	0	0	0	0
100302239	0	0	0	0	0	0	0	0	0	0	0	0	0
105373153	0	0	0	0	0	0	1	0	0	0	0	0	0
158724	0	0	0	0	1	0	0	0	0	0	0	0	0
107985674	0	0	0	0	0	0	0	0	0	0	0	0	0
83604	0	0	0	0	0	0	0	0	0	0	0	0	0
170062	0	0	0	0	0	0	0	0	0	0	0	0	0
139604	0	0	0	0	0	0	0	0	0	0	0	0	0
286464	1	0	0	0	0	0	0	0	0	0	0	0	0
101928627	0	0	0	0	0	0	0	0	0	0	0	0	0
105373155	1	2	1	0	2	1	1	1	2	2	2	3	1
105373154	1	0	0	0	0	0	0	0	0	0	0	0	0
442444	0	0	0	0	0	0	0	0	0	0	0	0	0
441490	0	0	0	0	0	0	0	0	0	0	0	0	0
5638	2	0	1	0	3	1	2	0	0	1	1	7	0
347404	8	8	9	7	4	6	15	11	6	12	6	18	11
7504	38	46	82	32	35	69	39	75	63	50	129	37	16
1536	7947	5175	2025	5886	6114	1315	1786	3055	5445	4802	4856	8142	2109
6990	91	131	73	59	105	45	105	79	81	88	107	182	197
94122	0	0	0	0	1	0	1	0	2	1	3	0	0
25763	0	0	0	0	0	0	0	0	0	0	0	0	0
100616252	0	0	0	0	0	0	0	0	0	0	0	0	0
8406	0	0	1	0	3	1	0	1	0	0	0	1	7
6103	226	169	140	111	167	49	111	109	135	187	188	191	123
5009	0	0	0	0	0	0	1	0	0	0	0	0	0
7102	17	2	28	3	3	5	0	13	5	1	14	16	7
105373174	2	3	1	0	0	1	1	0	2	1	0	1	2
100874211	2	1	0	2	5	1	2	3	0	1	4	5	6
58526	763	1149	437	559	1010	377	644	657	705	856	913	853	469
105373175	3	7	5	1	2	1	6	7	0	10	0	19	11
286442	5	6	1	3	1	2	12	4	0	7	5	14	4
101927449	0	0	0	0	0	0	0	0	0	0	0	0	0
105373176	0	0	0	0	0	0	0	0	0	0	0	0	0
107985711	0	0	0	0	0	0	1	0	0	0	0	0	0
100500822	0	0	0	0	0	0	0	0	0	0	0	0	0
105373178	0	0	0	0	0	0	0	0	0	1	0	0	0
105373177	4	0	0	1	1	0	1	0	1	2	3	4	3
100616251	0	0	0	0	0	0	0	0	0	0	0	0	0
105373180	0	1	1	0	0	0	0	0	1	1	0	0	0
54880	491	524	135	273	370	109	233	182	256	432	272	591	189
107985687	2	4	4	1	6	1	8	4	1	9	0	6	4
105373181	14	15	7	10	10	14	20	20	5	7	18	30	17
101927476	0	1	0	0	0	0	0	0	0	0	0	1	0
105373182	0	0	0	0	0	0	0	0	0	0	0	0	0
10159	1396	1837	711	1205	1673	463	953	1328	1435	1689	1503	1644	829
347411	0	0	0	2	0	0	0	1	0	0	0	1	0
159013	821	1153	461	631	725	260	781	556	694	753	658	975	883
9282	441	504	244	289	325	96	277	200	297	392	260	551	277
100873985	1	7	1	2	4	1	6	1	4	5	1	8	11
100132831	2	3	3	1	1	2	3	0	0	1	2	3	2
8239	1737	1962	756	1104	1463	255	592	758	1215	1372	1248	1480	598
105373185	0	0	0	0	0	0	0	0	0	0	1	2	1
105373184	0	0	1	0	0	0	1	0	1	1	0	0	1
1654	4520	6118	3023	4042	3863	1019	3466	3481	3636	4807	3801	5043	3414
107985678	4	5	3	3	6	2	13	4	3	4	5	4	25
60506	0	1	0	0	0	0	0	0	0	0	0	0	0
8573	170	210	91	86	125	64	160	83	92	150	95	351	173
2857	60	33	20	30	25	13	74	36	68	31	35	26	52
27197	13	10	11	11	14	8	42	11	11	9	7	23	28
105373186	0	0	1	0	0	0	0	0	0	0	0	0	0
80316	0	0	0	0	0	0	0	0	0	0	0	0	0
107985717	0	0	0	0	0	0	0	1	0	1	0	0	0
105373188	0	0	0	0	0	0	0	0	0	0	0	0	2
101927501	0	0	0	0	0	0	0	0	0	0	0	0	0
4128	2	4	3	3	4	4	3	6	3	2	6	7	0
4129	3	4	0	2	2	0	3	6	12	4	8	1	0
4693	0	0	0	0	0	0	0	0	0	0	0	0	0
100873919	0	0	0	0	0	0	0	0	0	0	0	0	0
80258	43	65	47	25	41	22	37	30	23	66	42	65	56
139341	63	94	57	47	63	36	71	80	61	57	81	92	108
63904	0	0	0	1	0	0	0	1	0	0	0	0	0
105373190	0	0	0	0	0	1	2	0	0	0	0	0	3
7403	499	890	363	502	442	128	509	361	405	448	437	620	641
79742	0	1	3	1	0	0	6	1	0	0	0	0	1
105373191	0	0	0	0	0	0	0	0	0	0	0	0	0
101927528	0	0	0	0	0	0	0	1	0	0	0	0	1
392452	0	0	0	0	0	0	0	0	0	0	0	0	0
407006	0	0	0	0	0	0	0	0	0	0	0	0	0
407007	0	0	0	0	0	0	0	0	0	0	0	0	0
401585	0	0	0	0	0	0	2	0	0	1	1	0	0
101927574	0	0	0	0	0	0	0	0	0	0	0	0	0
55634	105	130	78	78	71	36	129	71	57	93	86	171	142
641339	101	104	48	56	79	29	80	55	79	89	85	115	95
401588	7	16	7	13	17	5	48	14	13	16	23	61	43
56548	164	174	62	89	173	92	73	133	159	154	145	93	77
84679	272	391	156	155	150	85	149	120	111	229	101	591	249
6102	663	727	356	434	483	118	388	576	723	595	611	622	412
724087	0	0	0	0	0	0	0	0	0	0	0	0	1
9767	19	51	20	14	19	7	16	9	9	22	25	65	14
9104	0	0	0	0	0	0	0	0	0	0	0	1	0
105373193	0	0	1	0	1	1	3	1	0	2	0	0	1
107985720	3	4	3	4	1	3	8	3	1	6	6	8	11
54539	400	868	220	292	489	533	764	389	362	396	463	756	774
8241	617	1063	375	505	827	386	912	470	443	878	611	1269	612
7317	2422	4097	1473	2185	3114	854	2229	1827	1925	3078	2245	3567	1705
8552	12	21	15	20	16	16	47	9	6	18	21	47	48
105373194	6	11	3	6	7	5	17	5	2	8	6	19	17
5127	308	540	275	315	388	227	876	285	267	480	358	835	501
8237	393	782	234	312	502	261	593	289	223	590	414	913	323
7712	6	16	3	2	2	1	11	0	2	5	5	14	15
100124540	0	0	0	0	0	0	0	0	0	0	0	0	0
7592	202	293	129	144	170	84	214	99	132	190	170	396	175
203414	8	9	7	3	6	3	18	5	7	9	7	21	18
369	852	1658	540	787	1268	672	1278	936	844	1231	979	1755	1055
6853	10	15	4	5	11	4	9	4	10	12	7	14	4
7076	1062	2110	561	577	1728	950	825	1841	1471	1589	1210	1307	522
100616147	0	0	0	0	0	0	0	0	0	0	0	0	0
5199	1855	4349	934	2216	4294	1124	1858	2614	3083	3190	2835	3172	1576
2002	213	439	134	151	277	169	294	193	169	270	207	452	229
8409	340	662	269	257	416	441	769	357	291	406	447	1117	980
100133957	21	42	16	16	32	37	68	31	17	32	33	75	74
392459	0	0	0	0	0	0	0	0	0	0	0	0	0
347344	196	127	70	83	91	50	116	76	97	131	104	240	151
7569	213	323	142	166	182	66	281	112	135	212	190	398	197
389852	2	0	0	1	0	0	0	1	1	1	0	0	0
100874120	3	2	1	1	1	1	6	1	1	1	1	7	0
57232	26	50	14	25	34	19	52	17	26	26	24	34	15
280657	0	0	0	0	0	0	0	0	0	0	0	0	0
729201	2	0	0	1	0	0	0	1	1	1	0	0	0
